[3](0,0,0) [3](-4.64334e-10,-9.73626e-06,0) [3](-4.51121e-09,-3.82849e-05,0) [3](-1.52166e-08,-8.46559e-05,0) [3](-3.51273e-08,-0.000147859,0) [3](-6.62897e-08,-0.000226904,0) [3](-1.1028e-07,-0.000320801,0) [3](-1.68233e-07,-0.00042856,0) [3](-2.40873e-07,-0.000549191,0) [3](-3.28539e-07,-0.000681703,0) [3](-4.31219e-07,-0.000825106,0) [3](-5.48579e-07,-0.000978411,0) [3](-6.79989e-07,-0.00114063,0) [3](-8.24553e-07,-0.00131076,0) [3](-9.81143e-07,-0.00148783,0) [3](-1.14842e-06,-0.00167084,0) [3](-1.32488e-06,-0.0018588,0) [3](-1.50886e-06,-0.00205072,0) [3](-1.69857e-06,-0.00224561,0) [3](-1.89217e-06,-0.00244248,0) [3](-2.08772e-06,-0.00264034,0)
[3](0,0,0) [3](-1.22821e-10,-5.00741e-06,0) [3](-1.19326e-09,-1.96902e-05,0) [3](-4.02495e-09,-4.3539e-05,0) [3](-9.29151e-09,-7.60447e-05,0) [3](-1.75343e-08,-0.000116698,0) [3](-2.91702e-08,-0.00016499,0) [3](-4.44994e-08,-0.000220411,0) [3](-6.37132e-08,-0.000282452,0) [3](-8.69018e-08,-0.000350604,0) [3](-1.14062e-07,-0.000424357,0) [3](-1.45105e-07,-0.000503202,0) [3](-1.79864e-07,-0.000586631,0) [3](-2.18103e-07,-0.000674133,0) [3](-2.59522e-07,-0.0007652,0) [3](-3.03769e-07,-0.000859322,0) [3](-3.50444e-07,-0.000955991,0) [3](-3.99108e-07,-0.0010547,0) [3](-4.4929e-07,-0.00115493,0) [3](-5.00498e-07,-0.00125618,0) [3](-5.52222e-07,-0.00135794,0)
[3](0,0,0) [3](-5.71586e-10,-1.08023e-05,0) [3](-5.55321e-09,-4.2477e-05,0) [3](-1.87314e-08,-9.39255e-05,0) [3](-4.3241e-08,-0.000164049,0) [3](-8.16015e-08,-0.00025175,0) [3](-1.35753e-07,-0.000355928,0) [3](-2.07092e-07,-0.000475486,0) [3](-2.9651e-07,-0.000609325,0) [3](-4.04425e-07,-0.000756347,0) [3](-5.30823e-07,-0.000915453,0) [3](-6.75291e-07,-0.00108554,0) [3](-8.37054e-07,-0.00126552,0) [3](-1.01501e-06,-0.00145429,0) [3](-1.20777e-06,-0.00165074,0) [3](-1.41369e-06,-0.00185379,0) [3](-1.6309e-06,-0.00206233,0) [3](-1.85737e-06,-0.00227526,0) [3](-2.09091e-06,-0.00249149,0) [3](-2.32922e-06,-0.00270992,0) [3](-2.56994e-06,-0.00292945,0)
[3](0,0,0) [3](-3.39865e-10,-8.32971e-06,0) [3](-3.30193e-09,-3.27541e-05,0) [3](-1.11377e-08,-7.24261e-05,0) [3](-2.57111e-08,-0.000126499,0) [3](-4.85201e-08,-0.000194125,0) [3](-8.07185e-08,-0.000274457,0) [3](-1.23137e-07,-0.000366649,0) [3](-1.76304e-07,-0.000469852,0) [3](-2.40471e-07,-0.000583221,0) [3](-3.15627e-07,-0.000705908,0) [3](-4.01528e-07,-0.000837065,0) [3](-4.97712e-07,-0.000975847,0) [3](-6.03524e-07,-0.0011214,0) [3](-7.18139e-07,-0.00127289,0) [3](-8.40577e-07,-0.00142946,0) [3](-9.69734e-07,-0.00159027,0) [3](-1.10439e-06,-0.00175446,0) [3](-1.24326e-06,-0.0019212,0) [3](-1.38496e-06,-0.00208963,0) [3](-1.52808e-06,-0.0022589,0)
[3](0,0,0) [3](-5.90722e-11,-3.47271e-06,0) [3](-5.73913e-10,-1.36554e-05,0) [3](-1.93585e-09,-3.01949e-05,0) [3](-4.46887e-09,-5.27381e-05,0) [3](-8.43334e-09,-8.09318e-05,0) [3](-1.40298e-08,-0.000114423,0) [3](-2.14025e-08,-0.000152858,0) [3](-3.06437e-08,-0.000195885,0) [3](-4.17965e-08,-0.000243149,0) [3](-5.48595e-08,-0.000294298,0) [3](-6.979e-08,-0.000348978,0) [3](-8.65078e-08,-0.000406837,0) [3](-1.04899e-07,-0.000467521,0) [3](-1.2482e-07,-0.000530677,0) [3](-1.46102e-07,-0.000595953,0) [3](-1.68551e-07,-0.000662994,0) [3](-1.91956e-07,-0.000731447,0) [3](-2.16092e-07,-0.00080096,0) [3](-2.40721e-07,-0.00087118,0) [3](-2.65598e-07,-0.000941752,0)
[3](0,0,0) [3](-4.06673e-10,-9.11171e-06,0) [3](-3.95101e-09,-3.58291e-05,0) [3](-1.33271e-08,-7.92255e-05,0) [3](-3.07652e-08,-0.000138374,0) [3](-5.8058e-08,-0.000212349,0) [3](-9.65857e-08,-0.000300223,0) [3](-1.47342e-07,-0.00040107,0) [3](-2.10961e-07,-0.000513962,0) [3](-2.87741e-07,-0.000637974,0) [3](-3.77671e-07,-0.000772179,0) [3](-4.80458e-07,-0.000915649,0) [3](-5.95549e-07,-0.00106746,0) [3](-7.22161e-07,-0.00122668,0) [3](-8.59306e-07,-0.00139239,0) [3](-1.00581e-06,-0.00156366,0) [3](-1.16036e-06,-0.00173956,0) [3](-1.32149e-06,-0.00191917,0) [3](-1.48765e-06,-0.00210156,0) [3](-1.6572e-06,-0.0022858,0) [3](-1.82847e-06,-0.00247097,0)
[3](0,0,0) [3](-8.35151e-11,-4.12914e-06,0) [3](-8.11386e-10,-1.62366e-05,0) [3](-2.73687e-09,-3.59025e-05,0) [3](-6.31799e-09,-6.27069e-05,0) [3](-1.19229e-08,-9.62299e-05,0) [3](-1.9835e-08,-0.000136052,0) [3](-3.02585e-08,-0.000181752,0) [3](-4.33234e-08,-0.000232911,0) [3](-5.9091e-08,-0.00028911,0) [3](-7.75592e-08,-0.000349927,0) [3](-9.86676e-08,-0.000414943,0) [3](-1.22303e-07,-0.000483739,0) [3](-1.48304e-07,-0.000555894,0) [3](-1.76469e-07,-0.000630988,0) [3](-2.06556e-07,-0.000708602,0) [3](-2.38293e-07,-0.000788316,0) [3](-2.71383e-07,-0.000869709,0) [3](-3.05506e-07,-0.000952361,0) [3](-3.40326e-07,-0.00103585,0) [3](-3.75497e-07,-0.00111977,0)
[3](0,0,0) [3](-2.86836e-10,-7.65234e-06,0) [3](-2.78674e-09,-3.00906e-05,0) [3](-9.39989e-09,-6.65364e-05,0) [3](-2.16994e-08,-0.000116212,0) [3](-4.09497e-08,-0.000178338,0) [3](-6.81242e-08,-0.000252138,0) [3](-1.03924e-07,-0.000336833,0) [3](-1.48796e-07,-0.000431644,0) [3](-2.02951e-07,-0.000535793,0) [3](-2.66381e-07,-0.000648503,0) [3](-3.38878e-07,-0.000768995,0) [3](-4.20055e-07,-0.000896491,0) [3](-5.09358e-07,-0.00103021,0) [3](-6.06089e-07,-0.00116938,0) [3](-7.09424e-07,-0.00131322,0) [3](-8.18428e-07,-0.00146095,0) [3](-9.32077e-07,-0.00161179,0) [3](-1.04927e-06,-0.00176497,0) [3](-1.16886e-06,-0.0019197,0) [3](-1.28966e-06,-0.00207521,0)
[3](0,0,0) [3](-3.63503e-11,-2.72415e-06,0) [3](-3.53159e-10,-1.07119e-05,0) [3](-1.19123e-09,-2.36863e-05,0) [3](-2.74993e-09,-4.13701e-05,0) [3](-5.18948e-09,-6.34865e-05,0) [3](-8.63327e-09,-8.97584e-05,0) [3](-1.31701e-08,-0.000119909,0) [3](-1.88567e-08,-0.000153661,0) [3](-2.57196e-08,-0.000190737,0) [3](-3.3758e-08,-0.00023086,0) [3](-4.29455e-08,-0.000273754,0) [3](-5.32329e-08,-0.000319141,0) [3](-6.45501e-08,-0.000366744,0) [3](-7.68087e-08,-0.000416287,0) [3](-8.99042e-08,-0.000467492,0) [3](-1.03718e-07,-0.000520082,0) [3](-1.18121e-07,-0.00057378,0) [3](-1.32973e-07,-0.000628309,0) [3](-1.48128e-07,-0.000683392,0) [3](-1.63437e-07,-0.000738753,0)
[3](0,0,0) [3](-5.08724e-10,-1.0191e-05,0) [3](-4.94248e-09,-4.00732e-05,0) [3](-1.66714e-08,-8.86102e-05,0) [3](-3.84854e-08,-0.000154766,0) [3](-7.26271e-08,-0.000237503,0) [3](-1.20823e-07,-0.000335786,0) [3](-1.84317e-07,-0.000448578,0) [3](-2.639e-07,-0.000574843,0) [3](-3.59947e-07,-0.000713545,0) [3](-4.72444e-07,-0.000863647,0) [3](-6.01024e-07,-0.00102411,0) [3](-7.44996e-07,-0.0011939,0) [3](-9.03381e-07,-0.00137199,0) [3](-1.07494e-06,-0.00155733,0) [3](-1.25821e-06,-0.00174888,0) [3](-1.45154e-06,-0.00194562,0) [3](-1.6531e-06,-0.00214651,0) [3](-1.86096e-06,-0.0023505,0) [3](-2.07306e-06,-0.00255657,0) [3](-2.2873e-06,-0.00276367,0)
[3](0,0,0) [3](-2.33024e-10,-6.89727e-06,0) [3](-2.26393e-09,-2.71215e-05,0) [3](-7.63641e-09,-5.99712e-05,0) [3](-1.76285e-08,-0.000104745,0) [3](-3.32672e-08,-0.000160742,0) [3](-5.53436e-08,-0.000227259,0) [3](-8.44272e-08,-0.000303597,0) [3](-1.20881e-07,-0.000389053,0) [3](-1.64876e-07,-0.000482926,0) [3](-2.16406e-07,-0.000584515,0) [3](-2.75302e-07,-0.000693117,0) [3](-3.4125e-07,-0.000808033,0) [3](-4.13799e-07,-0.00092856,0) [3](-4.92383e-07,-0.001054,0) [3](-5.76331e-07,-0.00118364,0) [3](-6.64886e-07,-0.00131679,0) [3](-7.57214e-07,-0.00145275,0) [3](-8.52423e-07,-0.00159081,0) [3](-9.49578e-07,-0.00173028,0) [3](-1.04771e-06,-0.00187045,0)
[3](0,0,0) [3](-4.85827e-10,-9.95905e-06,0) [3](-4.72003e-09,-3.9161e-05,0) [3](-1.5921e-08,-8.65931e-05,0) [3](-3.67533e-08,-0.000151243,0) [3](-6.93582e-08,-0.000232097,0) [3](-1.15385e-07,-0.000328142,0) [3](-1.76021e-07,-0.000438367,0) [3](-2.52022e-07,-0.000561758,0) [3](-3.43746e-07,-0.000697302,0) [3](-4.5118e-07,-0.000843987,0) [3](-5.73973e-07,-0.0010008,0) [3](-7.11465e-07,-0.00116673,0) [3](-8.62721e-07,-0.00134076,0) [3](-1.02656e-06,-0.00152188,0) [3](-1.20158e-06,-0.00170907,0) [3](-1.38621e-06,-0.00190133,0) [3](-1.5787e-06,-0.00209765,0) [3](-1.7772e-06,-0.00229699,0) [3](-1.97976e-06,-0.00249837,0) [3](-2.18435e-06,-0.00270076,0)
[3](0,0,0) [3](-1.73166e-10,-5.94578e-06,0) [3](-1.68239e-09,-2.338e-05,0) [3](-5.67482e-09,-5.1698e-05,0) [3](-1.31002e-08,-9.02952e-05,0) [3](-2.47218e-08,-0.000138567,0) [3](-4.11273e-08,-0.000195908,0) [3](-6.27401e-08,-0.000261715,0) [3](-8.98299e-08,-0.000335382,0) [3](-1.22524e-07,-0.000416305,0) [3](-1.60817e-07,-0.00050388,0) [3](-2.04585e-07,-0.0005975,0) [3](-2.53592e-07,-0.000696563,0) [3](-3.07505e-07,-0.000800463,0) [3](-3.65903e-07,-0.000908596,0) [3](-4.28287e-07,-0.00102036,0) [3](-4.94095e-07,-0.00113514,0) [3](-5.62706e-07,-0.00125234,0) [3](-6.33458e-07,-0.00137136,0) [3](-7.05656e-07,-0.00149158,0) [3](-7.78583e-07,-0.00161241,0)
[3](0,0,0) [3](-5.49287e-10,-1.05895e-05,0) [3](-5.33656e-09,-4.16402e-05,0) [3](-1.80006e-08,-9.20751e-05,0) [3](-4.15541e-08,-0.000160817,0) [3](-7.84179e-08,-0.00024679,0) [3](-1.30457e-07,-0.000348916,0) [3](-1.99013e-07,-0.000466119,0) [3](-2.84942e-07,-0.000597321,0) [3](-3.88647e-07,-0.000741446,0) [3](-5.10114e-07,-0.000897417,0) [3](-6.48946e-07,-0.00106416,0) [3](-8.04398e-07,-0.00124059,0) [3](-9.75411e-07,-0.00142564,0) [3](-1.16065e-06,-0.00161822,0) [3](-1.35853e-06,-0.00181727,0) [3](-1.56728e-06,-0.0020217,0) [3](-1.78491e-06,-0.00223044,0) [3](-2.00934e-06,-0.00244241,0) [3](-2.23835e-06,-0.00265653,0) [3](-2.46968e-06,-0.00287173,0)
[3](0,0,0) [3](-3.13228e-11,-2.52876e-06,0) [3](-3.04315e-10,-9.9436e-06,0) [3](-1.02648e-09,-2.19874e-05,0) [3](-2.3696e-09,-3.84029e-05,0) [3](-4.47175e-09,-5.8933e-05,0) [3](-7.43923e-09,-8.33205e-05,0) [3](-1.13486e-08,-0.000111308,0) [3](-1.62487e-08,-0.000142639,0) [3](-2.21624e-08,-0.000177056,0) [3](-2.9089e-08,-0.000214302,0) [3](-3.70059e-08,-0.000254119,0) [3](-4.58704e-08,-0.000296251,0) [3](-5.56224e-08,-0.00034044,0) [3](-6.61856e-08,-0.000386429,0) [3](-7.74699e-08,-0.000433961,0) [3](-8.93733e-08,-0.000482779,0) [3](-1.01784e-07,-0.000532625,0) [3](-1.14582e-07,-0.000583243,0) [3](-1.27641e-07,-0.000634376,0) [3](-1.40832e-07,-0.000685765,0)
[3](0,0,0) [3](-3.56733e-10,-8.53392e-06,0) [3](-3.46582e-09,-3.35571e-05,0) [3](-1.16905e-08,-7.42017e-05,0) [3](-2.69872e-08,-0.0001296,0) [3](-5.09283e-08,-0.000198884,0) [3](-8.47247e-08,-0.000281185,0) [3](-1.29248e-07,-0.000375637,0) [3](-1.85055e-07,-0.000481371,0) [3](-2.52406e-07,-0.000597519,0) [3](-3.31292e-07,-0.000723213,0) [3](-4.21456e-07,-0.000857586,0) [3](-5.22414e-07,-0.00099977,0) [3](-6.33478e-07,-0.0011489,0) [3](-7.53781e-07,-0.0013041,0) [3](-8.82297e-07,-0.00146451,0) [3](-1.01786e-06,-0.00162925,0) [3](-1.15921e-06,-0.00179747,0) [3](-1.30496e-06,-0.0019683,0) [3](-1.45369e-06,-0.00214086,0) [3](-1.60393e-06,-0.00231428,0)
[3](0,0,0) [3](-8.67563e-10,-1.33085e-05,0) [3](-8.42875e-09,-5.23315e-05,0) [3](-2.84308e-08,-0.000115716,0) [3](-6.56319e-08,-0.000202108,0) [3](-1.23856e-07,-0.000310155,0) [3](-2.06048e-07,-0.000438502,0) [3](-3.14328e-07,-0.000585797,0) [3](-4.50047e-07,-0.000750687,0) [3](-6.13843e-07,-0.000931817,0) [3](-8.05692e-07,-0.00112783,0) [3](-1.02497e-06,-0.00133739,0) [3](-1.27049e-06,-0.00155912,0) [3](-1.5406e-06,-0.00179168,0) [3](-1.83317e-06,-0.00203371,0) [3](-2.14572e-06,-0.00228386,0) [3](-2.47541e-06,-0.00254078,0) [3](-2.81915e-06,-0.00280312,0) [3](-3.17362e-06,-0.00306951,0) [3](-3.53533e-06,-0.00333861,0) [3](-3.90069e-06,-0.00360907,0)
[3](0,0,0) [3](-1.67648e-09,-1.85002e-05,0) [3](-1.62877e-08,-7.27465e-05,0) [3](-5.49398e-08,-0.000160858,0) [3](-1.26827e-07,-0.000280952,0) [3](-2.39339e-07,-0.000431148,0) [3](-3.98167e-07,-0.000609565,0) [3](-6.07407e-07,-0.000814321,0) [3](-8.69671e-07,-0.00104354,0) [3](-1.18619e-06,-0.00129533,0) [3](-1.55692e-06,-0.00156781,0) [3](-1.98065e-06,-0.00185911,0) [3](-2.4551e-06,-0.00216734,0) [3](-2.97705e-06,-0.00249062,0) [3](-3.54242e-06,-0.00282707,0) [3](-4.14638e-06,-0.00317481,0) [3](-4.78348e-06,-0.00353196,0) [3](-5.44772e-06,-0.00389663,0) [3](-6.1327e-06,-0.00426695,0) [3](-6.83167e-06,-0.00464103,0) [3](-7.5377e-06,-0.00501699,0)
[3](0,0,0) [3](-2.52452e-09,-2.27021e-05,0) [3](-2.45269e-08,-8.92694e-05,0) [3](-8.27309e-08,-0.000197393,0) [3](-1.90982e-07,-0.000344765,0) [3](-3.60409e-07,-0.000529075,0) [3](-5.99578e-07,-0.000748016,0) [3](-9.14662e-07,-0.000999278,0) [3](-1.30959e-06,-0.00128055,0) [3](-1.78622e-06,-0.00158953,0) [3](-2.34448e-06,-0.00192391,0) [3](-2.98255e-06,-0.00228137,0) [3](-3.69701e-06,-0.00265961,0) [3](-4.48298e-06,-0.00305632,0) [3](-5.33434e-06,-0.00346918,0) [3](-6.24381e-06,-0.00389591,0) [3](-7.20318e-06,-0.00433417,0) [3](-8.20343e-06,-0.00478167,0) [3](-9.2349e-06,-0.00523609,0) [3](-1.02874e-05,-0.00569514,0) [3](-1.13506e-05,-0.00615649,0)
[3](0,0,0) [3](-1.12264e-10,-4.78738e-06,0) [3](-1.0907e-09,-1.88249e-05,0) [3](-3.679e-09,-4.16258e-05,0) [3](-8.49288e-09,-7.27032e-05,0) [3](-1.60272e-08,-0.00011157,0) [3](-2.66629e-08,-0.00015774,0) [3](-4.06746e-08,-0.000210726,0) [3](-5.82369e-08,-0.00027004,0) [3](-7.94323e-08,-0.000335197,0) [3](-1.04258e-07,-0.00040571,0) [3](-1.32633e-07,-0.000481091,0) [3](-1.64404e-07,-0.000560853,0) [3](-1.99356e-07,-0.000644511,0) [3](-2.37216e-07,-0.000731576,0) [3](-2.7766e-07,-0.000821562,0) [3](-3.20323e-07,-0.000913983,0) [3](-3.64803e-07,-0.00100835,0) [3](-4.10672e-07,-0.00110418,0) [3](-4.57479e-07,-0.00120098,0) [3](-5.04757e-07,-0.00129827,0)
[3](0,0,0) [3](-2.77635e-11,-2.38075e-06,0) [3](-2.69735e-10,-9.3616e-06,0) [3](-9.09835e-10,-2.07004e-05,0) [3](-2.10033e-09,-3.61551e-05,0) [3](-3.9636e-09,-5.54836e-05,0) [3](-6.59388e-09,-7.84438e-05,0) [3](-1.0059e-08,-0.000104793,0) [3](-1.44023e-08,-0.000134291,0) [3](-1.9644e-08,-0.000166693,0) [3](-2.57835e-08,-0.000201759,0) [3](-3.28007e-08,-0.000239245,0) [3](-4.0658e-08,-0.000278911,0) [3](-4.93018e-08,-0.000320514,0) [3](-5.86647e-08,-0.000363811,0) [3](-6.86667e-08,-0.000408561,0) [3](-7.92174e-08,-0.000454522,0) [3](-9.02178e-08,-0.000501451,0) [3](-1.01561e-07,-0.000549106,0) [3](-1.13137e-07,-0.000597246,0) [3](-1.24829e-07,-0.000645628,0)
[3](0,0,0) [3](-4.54566e-10,-9.63331e-06,0) [3](-4.41631e-09,-3.78801e-05,0) [3](-1.48965e-08,-8.37608e-05,0) [3](-3.43883e-08,-0.000146296,0) [3](-6.48953e-08,-0.000224505,0) [3](-1.0796e-07,-0.000317409,0) [3](-1.64694e-07,-0.000424029,0) [3](-2.35806e-07,-0.000543384,0) [3](-3.21628e-07,-0.000674495,0) [3](-4.22148e-07,-0.000816382,0) [3](-5.3704e-07,-0.000968066,0) [3](-6.65685e-07,-0.00112857,0) [3](-8.07208e-07,-0.0012969,0) [3](-9.60504e-07,-0.0014721,0) [3](-1.12426e-06,-0.00165317,0) [3](-1.29701e-06,-0.00183914,0) [3](-1.47712e-06,-0.00202904,0) [3](-1.66284e-06,-0.00222186,0) [3](-1.85237e-06,-0.00241665,0) [3](-2.0438e-06,-0.00261242,0)
